movieId,title,content
26095,"Carabineers, The (Carabiniers, Les)",comedy drama war
26116,"Hush... Hush, Sweet Charlotte",horror thriller
26122,Onibaba,drama horror war
26124,Robinson Crusoe on Mars,sci fi
26131,"Battle of Algiers, The (La battaglia di Algeri)",drama war in netflix queue
26133,"Charlie Brown Christmas, A",animation children comedy
26142,Major Dundee,adventure war western
26147,"Thousand Clowns, A",comedy drama romance
26150,Andrei Rublev (Andrey Rublyov),drama war
26151,Au Hasard Balthazar,crime drama donkey
26152,Batman,action adventure comedy
26158,Closely Watched Trains (Ostre sledované vlaky),comedy drama war
26159,Tokyo Drifter (Tôkyô nagaremono),action crime drama
26169,Branded to Kill (Koroshi no rakuin),action crime drama
26171,Play Time (a.k.a. Playtime),comedy
26172,Point Blank,action crime drama thriller
26176,Titicut Follies,documentary drama
26183,Asterix and Cleopatra (Astérix et Cléopâtre),action adventure animation children comedy
26184,"Diamond Arm, The (Brilliantovaya ruka)",action adventure comedy crime thriller
26195,Sympathy for the Devil,documentary musical
26198,"Yours, Mine and Ours",children comedy
26225,"Claire's Knee (Genou de Claire, Le)",comedy romance
26231,Performance,crime drama thriller
26236,"White Sun of the Desert, The (Beloe solntse pustyni)",action adventure comedy drama romance war
26237,Zabriskie Point,drama romance
26242,Duel,action mystery thriller in netflix queue
26249,They Call Me Trinity,comedy western
26258,"Topo, El",fantasy western
26265,Dr. Phibes Rises Again,adventure comedy horror romance
26283,Charley Varrick,crime drama thriller
26285,Dark Star,comedy sci fi thriller
26303,Sisters,horror thriller
26308,Turkish Delight (Turks fruit),drama romance
26313,California Split,comedy drama
26317,Emmanuelle,drama romance
26322,Gone in 60 Seconds,action crime drama
26326,"Holy Mountain, The (Montaña sagrada, La)",drama
26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix)",action adventure animation children comedy fantasy
26344,French Connection II,action crime drama thriller
26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!)",comedy drama romance
26350,"Passenger, The (Professione: reporter)",drama
26357,Trilogy of Terror,horror thriller
26359,1900 (Novecento),drama war
26365,Futureworld,sci fi thriller
26366,Harlan County U.S.A.,documentary
26375,Silver Streak,action comedy crime
26386,High Anxiety,comedy thriller
26391,"New York, New York",drama musical romance
26394,"Turning Point, The",drama romance
26399,Five Deadly Venoms,action
26401,Last Hurrah for Chivalry (Hao xia),action drama
26409,"Clonus Horror, The",horror sci fi
26413,Snake in the Eagle's Shadow (Se ying diu sau),action comedy
26422,Hair,comedy drama musical
26429,Love at First Bite,comedy horror romance
26444,"Hitch Hikers Guide to the Galaxy, The",adventure comedy sci fi
26453,Smiley's People,drama mystery
26464,Blue Thunder,action crime drama
26467,"Day After, The",drama sci fi
26471,Eddie Murphy Delirious,comedy documentary
26472,"Norte, El",adventure drama
26492,Twilight Zone: The Movie,fantasy horror sci fi thriller
26498,Boy Meets Girl,drama
26504,Cloak & Dagger,action adventure children crime mystery thriller
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",adventure children fantasy sci fi
26523,"Silent Night, Deadly Night",horror thriller
26524,"Times of Harvey Milk, The",documentary
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),comedy drama
26528,Anne of Green Gables,children drama
26539,Death of a Salesman,drama
26542,Ewoks: The Battle for Endor,adventure children fantasy sci fi
26547,Police Story (Ging chaat goo si),action comedy crime thriller
26554,"Quiet Earth, The",drama mystery sci fi
26555,Spies Like Us,comedy
26562,White Nights,drama
26564,'Round Midnight,drama musical
26567,Club Paradise,comedy
26578,"Sacrifice, The (Offret - Sacraficatio)",drama
26585,"Better Tomorrow, A (Ying hung boon sik)",crime drama thriller
26587,"Decalogue, The (Dekalog)",crime drama romance
26590,G.I. Joe: The Movie,action adventure animation children fantasy sci fi
26593,Hell Comes to Frogtown,action comedy sci fi
26599,"Law of Desire (Ley del deseo, La)",comedy drama romance
26603,Prince of Darkness,fantasy horror sci fi thriller
26606,"Chinese Ghost Story, A (Sinnui yauwan)",action fantasy horror romance
26612,"Better Tomorrow II, A (Ying hung boon sik II)",crime drama thriller
26614,"Bourne Identity, The",action adventure drama mystery thriller
26622,Dominick and Eugene,drama
26629,Killer Klowns from Outer Space,comedy horror sci fi
26630,Moonwalker,musical
26631,Alice (Neco z Alenky),animation fantasy mystery
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille),comedy
26649,Lonesome Dove,adventure drama western
26662,Kiki's Delivery Service (Majo no takkyûbin),adventure animation children drama fantasy anime
26676,Almost an Angel,comedy
26680,Cry-Baby,comedy musical romance
26681,Bullet in the Head,action drama war
26686,Ghost Dad,comedy fantasy
26693,It,drama fantasy horror mystery thriller
26694,Ju Dou,drama
26695,"Krays, The",drama
26696,Lionheart,action
26700,Nuns on the Run,comedy crime
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),action animation crime drama film noir mystery sci fi thriller
26704,State of Grace,crime drama thriller
26712,35 Up,documentary
26713,Days of Being Wild (A Fei jingjyuhn),drama romance
26717,Begotten,drama horror boring psychedelic symbolic
26726,Dutch,comedy
26729,Hearts of Darkness: A Filmmakers Apocalypse,documentary
26732,Johnny Stecchino,comedy
26736,Riki-Oh: The Story of Ricky (Lik Wong),action crime thriller
26741,Mannequin 2: On the Move,comedy fantasy romance
26743,Only Yesterday (Omohide poro poro),animation drama
26745,Other People's Money,comedy drama romance
26750,Quigley Down Under,adventure drama western
26761,Prime Suspect 2,crime drama mystery romance thriller
26764,Captain America,action fantasy sci fi thriller war
26765,City Hunter (Sing si lip yan),action comedy romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta),adventure animation comedy fantasy romance in netflix queue
26777,"Stolen Children (Ladro di bambini, Il)",drama
26778,Ladybugs,comedy
26782,"Mambo Kings, The",drama musical
26791,Shining Through,drama romance thriller war
26792,Sidekicks,action adventure children comedy
26796,"Heart in Winter, A (Un coeur en hiver)",drama romance
26797,Visions of Light: The Art of Cinematography,documentary
26810,Bad Boy Bubby,drama
26812,Barbarians at the Gate,drama
26819,Fortress,action sci fi
26828,Mr. Nanny,action children comedy
26838,"Snapper, The",comedy drama
26840,Sonatine (Sonachine),action comedy crime drama
26849,"Stand, The",adventure drama fantasy horror sci fi
26854,"Darkman II: Return of Durant, The",action crime horror
26861,Freaked,comedy sci fi
26865,Fist of Legend (Jing wu ying xiong),action drama
26870,Major League II,comedy
26871,My Father the Hero,comedy romance
26875,"Pure Formality, A (Pura formalità, Una)",crime film noir mystery thriller
26887,"Langoliers, The",drama fantasy horror mystery sci fi thriller
26900,"Last Wedding, The (Kivenpyörittäjän kylä)",comedy drama
26901,Last of the Dogmen,adventure western
26903,Whisper of the Heart (Mimi wo sumaseba),animation drama romance
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),action animation
26928,"Summer's Tale, A (Conte d'été)",comedy drama romance
26940,"Late Shift, The",comedy
26947,Pusher,crime thriller
26958,Emma,romance
26965,"Boxer, The",drama thriller
26974,Gummo,drama
26985,Nirvana,action sci fi
26999,"Lion King II: Simba's Pride, The",adventure animation children musical romance
27002,From the Earth to the Moon,action documentary drama thriller
27003,Beowulf,action horror sci fi
27006,RKO 281,drama
27008,From Dusk Till Dawn 2: Texas Blood Money,comedy crime horror
27020,Gia,drama romance drugs lesbian
27022,Thursday,action crime thriller
27032,Who Am I? (Wo shi shei),action adventure comedy sci fi thriller
27036,Merlin,action adventure drama fantasy romance
27074,Brave New World,sci fi
27075,Addams Family Reunion,children comedy fantasy
27105,Purgatory,fantasy western
27124,Bleeder,drama thriller
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq),action crime fantasy
27140,Candyman 3: Day of the Dead,horror
27155,"Batman/Superman Movie, The",action adventure animation children fantasy sci fi
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",action animation drama fantasy sci fi anime end of the world epic mecha psychology
27176,Style Wars,documentary
27178,In July (Im Juli),comedy romance
27186,Kirikou and the Sorceress (Kirikou et la sorcière),adventure animation children fantasy
27193,Taxi 2,action comedy
27246,If These Walls Could Talk 2,drama romance
27251,"10th Kingdom, The",adventure comedy fantasy
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord)",drama
27266,2046,drama fantasy romance sci fi
27306,Bartleby,comedy drama
27311,Batman Beyond: Return of the Joker,action animation crime sci fi thriller
27317,Audition (Ôdishon),drama horror mystery romance thriller
27320,"Nine Lives of Tomas Katz, The",comedy drama fantasy
27328,Monday,action comedy crime fantasy thriller
27329,Paradise Lost 2: Revelations,documentary
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),adventure comedy fantasy
27369,Daria: Is It Fall Yet?,animation comedy
27370,Late Night Shopping,comedy
27373,61*,drama
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),crime drama mystery thriller war
27408,Ripley's Game,drama thriller
27416,Jalla! Jalla!,comedy drama romance
27420,Teknolust,comedy drama romance sci fi
27426,"Accidental Spy, The (Dak miu mai shing)",action comedy thriller
27434,Darkness,horror mystery
27441,Blood: The Last Vampire,action animation horror
27450,Blueberry,adventure western
27473,American Psycho II: All American Girl,comedy crime horror mystery thriller
27478,Ali G Indahouse,comedy
27480,Dead or Alive 2: Tôbôsha,action crime thriller
27482,Cube 2: Hypercube,horror mystery sci fi
27491,Pulse (Kairo),horror mystery thriller
27513,Dog Days (Hundstage),drama
27523,My Sassy Girl (Yeopgijeogin geunyeo),comedy romance
27537,Nothing,comedy fantasy mystery sci fi
27539,Undertaking Betty (Plots with a View),comedy romance
27549,Dead or Alive: Final,comedy crime drama sci fi thriller
27555,Fubar,comedy
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",comedy horror musical
27584,Dead End,comedy horror mystery thriller
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot),crime drama
27595,Jesus Christ Vampire Hunter,action comedy horror musical
27604,Suicide Club (Jisatsu saakuru),horror mystery thriller
27611,Battlestar Galactica,drama sci fi war
27618,"Sound of Thunder, A",action adventure drama sci fi thriller
27619,"Lion King 1½, The",adventure animation children comedy
27627,Oasis,drama romance
27644,Remember Me (Ricordati di me),comedy drama romance
27660,"Animatrix, The",action animation drama sci fi animation anime cyberpunk dark matrix sci fi
27664,"Brown Bunny, The",drama
27667,Ju-on: The Curse,horror
27674,11:14,comedy crime drama mystery thriller
27683,Tremors 4: The Legend Begins,action comedy horror sci fi thriller western
27685,Bring It On Again,comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",action crime thriller
27692,And Starring Pancho Villa as Himself,action comedy drama war
27695,Nicotina,action comedy drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),action drama thriller war
27705,In Hell,action drama thriller
27706,Lemony Snicket's A Series of Unfortunate Events,adventure children comedy fantasy dark comedy jim carrey meryl streep quirky stylized
27708,Helen of Troy,action adventure drama romance
27716,"Green Butchers, The (Grønne slagtere, De)",comedy crime drama romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",drama mystery romance war
27722,Last Life in the Universe (Ruang rak noi nid mahasan),drama romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),action animation drama sci fi thriller
27731,"Cat Returns, The (Neko no ongaeshi)",adventure animation children fantasy in netflix queue
27741,"Twilight Samurai, The (Tasogare Seibei)",drama romance in netflix queue
27744,"Facing Windows (Finestra di fronte, La)",drama romance
27746,Ginger Snaps: Unleashed,horror thriller
27751,'Salem's Lot,drama horror mystery thriller
27762,Comic Book: The Movie,comedy
27768,Intimate Strangers (Confidences trop intimes),drama
27769,Down to the Bone,drama
27772,Ju-on: The Grudge,horror
27773,Old Boy,mystery thriller bizarre claustrophobic depressing disturbing hallucinatory paranoid surreal twisted
27776,Red Lights (Feux rouges),drama
27778,Ginger Snaps Back: The Beginning,fantasy horror
27784,One Missed Call (Chakushin ari),horror mystery
27788,"Jacket, The",drama mystery sci fi thriller
27790,Millions,children comedy crime drama fantasy religion saints
27793,Starship Troopers 2: Hero of the Federation,action horror sci fi war
27801,Ong-Bak: The Thai Warrior (Ong Bak),action thriller
27802,Infernal Affairs 2 (Mou gaan dou II),action crime drama thriller
27803,"Sea Inside, The (Mar adentro)",drama
27808,Spanglish,comedy drama romance adam sandler family sweet
27815,"Chorus, The (Choristes, Les)",drama
27816,Saints and Soldiers,action adventure drama war
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",documentary drama animal movie camels
27821,"Interpreter, The",drama thriller
27822,Open Water,drama thriller
27826,Touch of Pink,comedy drama romance
27829,Slasher,documentary
27830,"Bobby Jones, Stroke of Genius",drama
27831,Layer Cake,crime drama thriller british gangster confusing daniel craig exquisite plotting organized crime stylish tom hardy
27834,"Return, The (Vozvrashcheniye)",drama fatherhood
27837,Flight of the Phoenix,action adventure
27838,Mean Creek,drama thriller revenge
27839,"Ring Two, The",drama horror mystery thriller
27846,"Corporation, The",documentary
27850,"Yes Men, The",documentary
27865,Azumi,action adventure drama thriller
27866,In My Father's Den,drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),action drama war
27873,Metallica: Some Kind of Monster,documentary
27878,Born into Brothels,documentary india
27879,DiG!,documentary
27882,Riding Giants,documentary surfing
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),comedy documentary drama
27904,"Scanner Darkly, A",animation drama mystery sci fi thriller
27905,Casshern,action drama fantasy sci fi
27912,Outfoxed: Rupert Murdoch's War on Journalism,documentary
30707,Million Dollar Baby,drama boxing
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu),comedy crime drama horror mystery
